user_id,created_at,country,device_model,app_platform,app_version,age_group,gender,acquisition_source,notification_enabled,last_sync_date,calibration_complete,is_active
u002726,2023-03-24 00:00:00,USA,PeakPulse 3.0,Android,4.1.9,18-24,Female,Direct Website,True,2023-06-30 00:00:00,True,True
u002727,2023-01-07 00:00:00,USA,PeakPulse 3.0,Android,4.1.9,55-64,Female,Facebook Ad,True,2023-06-28 00:00:00,True,True
u002728,2023-02-20 00:00:00,USA,PeakPulse 3.0,iOS,4.1.5,35-44,Male,Organic Search,True,2023-06-27 00:00:00,True,True
u002729,2023-01-24 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,18-24,Male,Facebook Ad,True,2023-06-23 00:00:00,False,True
u002730,2023-02-03 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,25-34,Male,Organic Search,True,2023-06-06 00:00:00,True,False
u002731,2023-02-28 00:00:00,Japan,PeakPulse 3.0,iOS,4.2.1,25-34,Female,Podcast Sponsor,True,2023-04-21 00:00:00,True,False
u002732,2023-04-09 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,55-64,Female,Facebook Ad,True,2023-05-07 00:00:00,True,False
u002733,2023-03-15 00:00:00,Germany,PeakPulse 3.0,Android,4.2.1,18-24,Female,Facebook Ad,True,2023-06-26 00:00:00,True,True
u002734,2023-02-12 00:00:00,UK,PeakPulse 3.0,iOS,4.2.1,35-44,Female,Facebook Ad,True,2023-06-24 00:00:00,True,True
u002735,2023-02-06 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,25-34,Female,Referral,True,2023-06-27 00:00:00,True,True
u002736,2023-02-28 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,35-44,Male,YouTube Ad,True,2023-05-27 00:00:00,True,False
u002737,2023-02-24 00:00:00,USA,PeakPulse 3.0,Android,4.2.1,18-24,Male,Referral,True,2023-04-24 00:00:00,True,False
u002738,2023-01-24 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,25-34,Female,Instagram Ad,True,2023-04-01 00:00:00,True,False
u002739,2023-02-28 00:00:00,USA,PeakPulse 3.0,Android,4.1.9,18-24,Non-binary,Organic Search,True,2023-05-15 00:00:00,True,False
u002740,2023-01-27 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,35-44,Female,Podcast Sponsor,False,2023-06-23 00:00:00,True,True
u002741,2023-02-07 00:00:00,Canada,PeakPulse 3.0,iOS,4.2.1,18-24,Female,Facebook Ad,True,2023-04-09 00:00:00,True,False
u002742,2023-03-03 00:00:00,UK,PeakPulse 3.0,Android,4.2.1,35-44,Female,Facebook Ad,True,2023-06-09 00:00:00,True,False
u002743,2023-03-24 00:00:00,France,PeakPulse 3.0,iOS,4.2.1,35-44,Female,Organic Search,True,2023-06-29 00:00:00,True,True
u002744,2023-02-09 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,35-44,Female,Referral,True,2023-06-27 00:00:00,True,True
u002745,2023-01-23 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,18-24,Female,Referral,True,2023-06-28 00:00:00,True,True
u002746,2023-02-15 00:00:00,Japan,PeakPulse 3.0,iOS,4.1.9,35-44,Male,Instagram Ad,True,2023-06-28 00:00:00,True,True
u002747,2023-03-12 00:00:00,Germany,PeakPulse 3.0,iOS,4.2.1,25-34,Female,YouTube Ad,True,2023-06-25 00:00:00,True,True
u002748,2023-01-18 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,25-34,Female,Instagram Ad,False,2023-04-04 00:00:00,True,False
u002749,2023-01-11 00:00:00,USA,PeakPulse 3.0,Android,4.1.5,25-34,Male,Facebook Ad,True,2023-04-26 00:00:00,True,False
u002750,2023-02-12 00:00:00,USA,PeakPulse 3.0,Android,4.2.1,45-54,Non-binary,Direct Website,True,2023-06-27 00:00:00,True,True
u002751,2023-01-18 00:00:00,France,PeakPulse 3.0,Android,4.2.1,35-44,Male,Organic Search,True,2023-06-02 00:00:00,True,False
u002752,2023-02-18 00:00:00,France,PeakPulse 3.0,iOS,4.2.0,18-24,Female,Direct Website,True,2023-06-23 00:00:00,False,True
u002753,2023-02-28 00:00:00,Germany,PeakPulse 3.0,iOS,4.2.0,45-54,Female,Podcast Sponsor,False,2023-05-24 00:00:00,True,False
u002754,2023-03-01 00:00:00,USA,PeakPulse 3.0,Android,4.1.9,45-54,Female,Instagram Ad,True,2023-04-09 00:00:00,True,False
u002755,2023-01-16 00:00:00,UK,PeakPulse 3.0,iOS,4.2.1,18-24,Male,Instagram Ad,True,2023-06-11 00:00:00,True,False
u002756,2023-01-19 00:00:00,USA,PeakPulse 3.0,iOS,4.1.5,25-34,Female,Direct Website,True,2023-06-30 00:00:00,True,True
u002757,2023-03-15 00:00:00,Australia,PeakPulse 3.0,Android,4.1.5,18-24,Male,Facebook Ad,False,2023-06-25 00:00:00,True,True
u002758,2023-03-14 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,25-34,Female,Podcast Sponsor,True,2023-06-25 00:00:00,True,True
u002759,2023-03-27 00:00:00,Canada,PeakPulse 3.0,Android,4.2.0,25-34,Female,Instagram Ad,True,2023-06-30 00:00:00,True,True
u002760,2023-02-04 00:00:00,Germany,PeakPulse 3.0,iOS,4.1.9,25-34,Male,Organic Search,True,2023-05-26 00:00:00,True,False
u002761,2023-01-18 00:00:00,UK,PeakPulse 3.0,iOS,4.2.1,45-54,Non-binary,YouTube Ad,True,2023-06-29 00:00:00,True,True
u002762,2023-03-07 00:00:00,USA,PeakPulse 3.0,Android,4.2.0,25-34,Male,Organic Search,True,2023-06-29 00:00:00,True,True
u002763,2023-01-27 00:00:00,USA,PeakPulse 3.0,Android,4.1.5,25-34,Female,Referral,True,2023-06-30 00:00:00,True,True
u002764,2023-01-21 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,35-44,Female,Instagram Ad,True,2023-04-28 00:00:00,True,False
u002765,2023-01-09 00:00:00,USA,PeakPulse 3.0,Android,4.1.9,35-44,Female,YouTube Ad,True,2023-06-26 00:00:00,True,True
u002766,2023-03-11 00:00:00,Japan,PeakPulse 3.0,Android,4.2.0,25-34,Male,Direct Website,False,2023-06-25 00:00:00,True,True
u002767,2023-01-22 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,18-24,Male,Instagram Ad,True,2023-06-23 00:00:00,False,True
u002768,2023-01-25 00:00:00,UK,PeakPulse 3.0,iOS,4.1.9,45-54,Male,Podcast Sponsor,True,2023-06-25 00:00:00,True,True
u002769,2023-01-31 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,35-44,Female,Direct Website,True,2023-05-28 00:00:00,True,False
u002770,2023-02-12 00:00:00,Germany,PeakPulse 3.0,iOS,4.2.1,25-34,Male,Referral,True,2023-05-24 00:00:00,True,False
u002771,2023-02-20 00:00:00,Australia,PeakPulse 3.0,iOS,4.2.1,18-24,Female,Instagram Ad,False,2023-06-25 00:00:00,True,True
u002772,2023-02-20 00:00:00,Canada,PeakPulse 3.0,Android,4.1.5,35-44,Female,Instagram Ad,True,2023-06-28 00:00:00,True,True
u002773,2023-01-15 00:00:00,USA,PeakPulse 3.0,Android,4.1.5,25-34,Female,YouTube Ad,True,2023-05-05 00:00:00,True,False
u002774,2023-03-02 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,18-24,Female,Podcast Sponsor,True,2023-06-23 00:00:00,True,True
u002775,2023-03-01 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,35-44,Male,Direct Website,True,2023-06-24 00:00:00,False,True
u002776,2023-01-23 00:00:00,Brazil,PeakPulse 3.0,Android,4.2.0,35-44,Male,Referral,False,2023-04-26 00:00:00,True,False
u002777,2023-04-19 00:00:00,USA,PeakPulse 3.0,Android,4.2.1,25-34,Male,Direct Website,False,2023-06-25 00:00:00,True,True
u002778,2023-01-03 00:00:00,Brazil,PeakPulse 3.0,iOS,4.1.5,25-34,Female,YouTube Ad,True,2023-06-13 00:00:00,True,False
u002779,2023-02-11 00:00:00,Germany,PeakPulse 3.0,Android,4.1.5,25-34,Male,Instagram Ad,True,2023-06-24 00:00:00,True,True
u002780,2023-01-22 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,35-44,Male,Instagram Ad,True,2023-06-29 00:00:00,True,True
u002781,2023-03-01 00:00:00,Australia,PeakPulse 3.0,iOS,4.2.0,25-34,Female,YouTube Ad,True,2023-05-06 00:00:00,True,False
u002782,2023-03-09 00:00:00,Canada,PeakPulse 3.0,iOS,4.2.1,18-24,Female,Instagram Ad,True,2023-04-23 00:00:00,True,False
u002783,2023-01-18 00:00:00,Brazil,PeakPulse 3.0,iOS,4.2.0,18-24,Male,Facebook Ad,True,2023-05-18 00:00:00,True,False
u002784,2023-02-08 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,55-64,Male,Direct Website,False,2023-06-29 00:00:00,True,True
u002785,2023-04-15 00:00:00,Germany,PeakPulse 3.0,iOS,4.1.5,45-54,Female,Referral,True,2023-06-26 00:00:00,True,True
u002786,2023-02-16 00:00:00,Canada,PeakPulse 3.0,iOS,4.2.0,18-24,Male,Referral,False,2023-06-23 00:00:00,True,True
u002787,2023-02-03 00:00:00,Germany,PeakPulse 3.0,iOS,4.1.5,45-54,Female,Referral,True,2023-06-21 00:00:00,True,False
u002788,2023-01-10 00:00:00,Canada,PeakPulse 3.0,iOS,4.1.9,35-44,Female,Facebook Ad,True,2023-05-03 00:00:00,True,False
u002789,2023-01-27 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,55-64,Male,Facebook Ad,False,2023-04-08 00:00:00,True,False
u002790,2023-02-28 00:00:00,USA,PeakPulse 3.0,iOS,4.1.5,25-34,Female,Organic Search,False,2023-06-26 00:00:00,True,True
u002791,2023-04-16 00:00:00,Japan,PeakPulse 3.0,iOS,4.1.9,35-44,Female,YouTube Ad,True,2023-06-28 00:00:00,True,True
u002792,2023-02-16 00:00:00,USA,PeakPulse 3.0,Android,4.2.1,25-34,Female,Direct Website,True,2023-05-03 00:00:00,True,False
u002793,2023-02-18 00:00:00,USA,PeakPulse 3.0,Android,4.2.1,18-24,Female,Organic Search,True,2023-04-18 00:00:00,True,False
u002794,2023-02-14 00:00:00,Australia,PeakPulse 3.0,Android,4.1.5,25-34,Male,Direct Website,True,2023-06-28 00:00:00,True,True
u002795,2023-02-18 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,65+,Female,Referral,True,2023-06-24 00:00:00,True,True
u002796,2023-03-28 00:00:00,Canada,PeakPulse 3.0,iOS,4.1.9,25-34,Male,Organic Search,False,2023-04-29 00:00:00,True,False
u002797,2023-04-01 00:00:00,Japan,PeakPulse 3.0,Android,4.1.5,25-34,Male,Instagram Ad,True,2023-06-23 00:00:00,True,True
u002798,2023-01-30 00:00:00,Germany,PeakPulse 3.0,iOS,4.1.9,18-24,Male,Referral,True,2023-06-26 00:00:00,True,True
u002799,2023-01-26 00:00:00,Canada,PeakPulse 3.0,iOS,4.1.5,25-34,Female,Referral,True,2023-04-02 00:00:00,True,False
u002800,2023-03-04 00:00:00,USA,PeakPulse 3.0,Android,4.2.0,35-44,Male,Referral,True,2023-04-02 00:00:00,True,False
u002801,2023-03-05 00:00:00,Germany,PeakPulse 3.0,iOS,4.2.0,18-24,Female,Referral,True,2023-06-24 00:00:00,True,True
u002802,2023-01-18 00:00:00,Japan,PeakPulse 3.0,Android,4.1.9,18-24,Male,Facebook Ad,True,2023-06-25 00:00:00,False,True
u002803,2023-03-03 00:00:00,Japan,PeakPulse 3.0,iOS,4.1.5,35-44,Non-binary,Direct Website,True,2023-06-26 00:00:00,True,True
u002804,2023-02-25 00:00:00,UK,PeakPulse 3.0,Android,4.1.9,35-44,Female,Instagram Ad,True,2023-04-08 00:00:00,True,False
u002805,2023-04-23 00:00:00,Germany,PeakPulse 3.0,Android,4.1.5,18-24,Female,Facebook Ad,True,2023-06-25 00:00:00,True,True
u002806,2023-02-09 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,55-64,Female,Instagram Ad,True,2023-05-13 00:00:00,True,False
u002807,2023-02-06 00:00:00,Japan,PeakPulse 3.0,Android,4.1.9,45-54,Female,Referral,True,2023-05-01 00:00:00,True,False
u002808,2023-01-30 00:00:00,France,PeakPulse 3.0,iOS,4.1.9,25-34,Female,Referral,True,2023-06-08 00:00:00,True,False
u002809,2023-03-14 00:00:00,Brazil,PeakPulse 3.0,iOS,4.2.0,45-54,Male,YouTube Ad,True,2023-04-13 00:00:00,True,False
u002810,2023-03-14 00:00:00,Australia,PeakPulse 3.0,Android,4.1.5,25-34,Female,Instagram Ad,True,2023-04-24 00:00:00,True,False
u002811,2023-03-10 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,18-24,Female,Instagram Ad,True,2023-06-26 00:00:00,True,True
u002812,2023-03-09 00:00:00,Germany,PeakPulse 3.0,Android,4.1.9,25-34,Female,YouTube Ad,True,2023-06-28 00:00:00,True,True
u002813,2023-03-16 00:00:00,USA,PeakPulse 3.0,Android,4.2.1,25-34,Female,Podcast Sponsor,True,2023-05-01 00:00:00,True,False
u002814,2023-03-08 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,35-44,Female,Facebook Ad,True,2023-06-08 00:00:00,True,False
u002815,2023-02-22 00:00:00,UK,PeakPulse 3.0,Android,4.1.5,55-64,Male,Direct Website,True,2023-06-27 00:00:00,True,True
u002816,2023-02-24 00:00:00,USA,PeakPulse 3.0,Android,4.1.5,35-44,Male,YouTube Ad,False,2023-06-30 00:00:00,True,True
u002817,2023-03-21 00:00:00,USA,PeakPulse 3.0,Android,4.1.9,18-24,Male,Organic Search,False,2023-05-20 00:00:00,True,False
u002818,2023-01-14 00:00:00,France,PeakPulse 3.0,iOS,4.1.9,25-34,Female,Facebook Ad,True,2023-06-26 00:00:00,True,True
u002819,2023-02-28 00:00:00,Germany,PeakPulse 3.0,iOS,4.1.9,25-34,Male,Instagram Ad,False,2023-06-26 00:00:00,True,True
u002820,2023-02-10 00:00:00,Canada,PeakPulse 3.0,iOS,4.2.1,45-54,Female,Referral,True,2023-06-15 00:00:00,True,False
u002821,2023-02-28 00:00:00,USA,PeakPulse 3.0,iOS,4.1.5,45-54,Female,Instagram Ad,True,2023-04-03 00:00:00,True,False
u002822,2023-01-24 00:00:00,France,PeakPulse 3.0,iOS,4.1.9,35-44,Female,Podcast Sponsor,True,2023-05-31 00:00:00,True,False
u002823,2023-02-08 00:00:00,USA,PeakPulse 3.0,Android,4.2.1,45-54,Female,YouTube Ad,True,2023-04-29 00:00:00,True,False
u002824,2023-03-07 00:00:00,Brazil,PeakPulse 3.0,iOS,4.2.0,18-24,Female,Referral,False,2023-06-24 00:00:00,True,True
u002825,2023-03-30 00:00:00,Canada,PeakPulse 3.0,iOS,4.2.0,18-24,Male,Direct Website,True,2023-06-30 00:00:00,True,True
u002826,2023-04-07 00:00:00,Australia,PeakPulse 3.0,Android,4.2.0,35-44,Non-binary,Referral,True,2023-06-30 00:00:00,True,True
u002827,2023-02-27 00:00:00,Japan,PeakPulse 3.0,iOS,4.1.5,25-34,Male,Facebook Ad,True,2023-06-27 00:00:00,True,True
u002828,2023-02-22 00:00:00,Germany,PeakPulse 3.0,Android,4.2.0,25-34,Male,Organic Search,True,2023-04-20 00:00:00,True,False
u002829,2023-02-05 00:00:00,Germany,PeakPulse 3.0,Android,4.2.0,25-34,Male,Facebook Ad,True,2023-06-25 00:00:00,True,True
u002830,2023-03-12 00:00:00,Australia,PeakPulse 3.0,iOS,4.1.9,65+,Male,YouTube Ad,True,2023-06-25 00:00:00,True,True
u002831,2023-01-28 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,45-54,Female,Podcast Sponsor,True,2023-06-25 00:00:00,True,True
u002832,2023-03-04 00:00:00,USA,PeakPulse 3.0,Android,4.1.9,65+,Female,Podcast Sponsor,False,2023-06-27 00:00:00,True,True
u002833,2023-04-22 00:00:00,Brazil,PeakPulse 3.0,iOS,4.2.1,35-44,Female,Organic Search,True,2023-06-26 00:00:00,True,True
u002834,2023-03-10 00:00:00,USA,PeakPulse 3.0,Android,4.2.1,45-54,Female,Podcast Sponsor,True,2023-06-26 00:00:00,True,True
u002835,2023-01-11 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,35-44,Male,Organic Search,True,2023-06-13 00:00:00,True,False
u002836,2023-01-25 00:00:00,UK,PeakPulse 3.0,iOS,4.1.9,45-54,Female,Direct Website,True,2023-06-25 00:00:00,True,True
u002837,2023-02-12 00:00:00,France,PeakPulse 3.0,Android,4.1.5,45-54,Male,Organic Search,True,2023-06-11 00:00:00,True,False
u002838,2023-01-27 00:00:00,USA,PeakPulse 3.0,Android,4.1.5,55-64,Male,Organic Search,True,2023-05-07 00:00:00,True,False
u002839,2023-04-12 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,45-54,Female,Podcast Sponsor,True,2023-05-13 00:00:00,False,False
u002840,2023-01-24 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,18-24,Male,Referral,True,2023-04-22 00:00:00,False,False
u002841,2023-04-15 00:00:00,UK,PeakPulse 3.0,iOS,4.1.5,18-24,Female,YouTube Ad,True,2023-06-29 00:00:00,True,True
u002842,2023-03-10 00:00:00,UK,PeakPulse 3.0,iOS,4.2.1,18-24,Female,Facebook Ad,True,2023-06-27 00:00:00,True,True
u002843,2023-01-16 00:00:00,Brazil,PeakPulse 3.0,iOS,4.2.0,25-34,Female,Instagram Ad,True,2023-04-04 00:00:00,True,False
u002844,2023-03-09 00:00:00,France,PeakPulse 3.0,iOS,4.1.5,25-34,Female,YouTube Ad,True,2023-06-17 00:00:00,True,False
u002845,2023-02-11 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,18-24,Female,Referral,True,2023-06-05 00:00:00,True,False
u002846,2023-02-13 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,25-34,Female,Direct Website,True,2023-06-26 00:00:00,True,True
u002847,2023-02-17 00:00:00,Japan,PeakPulse 3.0,Android,4.1.5,18-24,Female,YouTube Ad,True,2023-06-27 00:00:00,True,True
u002848,2023-01-14 00:00:00,Brazil,PeakPulse 3.0,iOS,4.2.0,25-34,Female,Referral,True,2023-05-27 00:00:00,True,False
u002849,2023-02-09 00:00:00,Canada,PeakPulse 3.0,iOS,4.2.1,25-34,Non-binary,Organic Search,True,2023-06-29 00:00:00,True,True
u002850,2023-02-01 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,18-24,Female,YouTube Ad,True,2023-06-17 00:00:00,True,False
u002851,2023-01-28 00:00:00,USA,PeakPulse 3.0,Android,4.2.1,25-34,Male,Facebook Ad,False,2023-06-24 00:00:00,True,True
u002852,2023-01-25 00:00:00,Japan,PeakPulse 3.0,Android,4.2.1,55-64,Female,Referral,True,2023-04-19 00:00:00,True,False
u002853,2023-02-27 00:00:00,Germany,PeakPulse 3.0,Android,4.1.5,18-24,Female,Instagram Ad,True,2023-06-27 00:00:00,True,True
u002854,2023-03-23 00:00:00,USA,PeakPulse 3.0,Android,4.2.0,55-64,Male,YouTube Ad,True,2023-05-22 00:00:00,True,False
u002855,2023-02-16 00:00:00,UK,PeakPulse 3.0,iOS,4.2.0,18-24,Female,YouTube Ad,False,2023-06-28 00:00:00,True,True
u002856,2023-02-24 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,18-24,Male,YouTube Ad,False,2023-06-29 00:00:00,True,True
u002857,2023-04-10 00:00:00,France,PeakPulse 3.0,Android,4.1.5,25-34,Female,YouTube Ad,True,2023-06-30 00:00:00,False,True
u002858,2023-03-15 00:00:00,France,PeakPulse 3.0,iOS,4.2.0,35-44,Female,Organic Search,True,2023-06-28 00:00:00,True,True
u002859,2023-01-28 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,35-44,Male,Direct Website,True,2023-06-28 00:00:00,True,True
u002860,2023-01-11 00:00:00,USA,PeakPulse 3.0,Android,4.1.9,65+,Male,Direct Website,True,2023-06-30 00:00:00,False,True
u002861,2023-01-10 00:00:00,USA,PeakPulse 3.0,Android,4.2.0,25-34,Female,Podcast Sponsor,True,2023-05-08 00:00:00,True,False
u002862,2023-03-02 00:00:00,Canada,PeakPulse 3.0,iOS,4.2.1,55-64,Male,Referral,True,2023-06-25 00:00:00,True,True
u002863,2023-01-19 00:00:00,Japan,PeakPulse 3.0,Android,4.2.0,25-34,Male,Podcast Sponsor,True,2023-06-26 00:00:00,True,True
u002864,2023-03-21 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,35-44,Female,YouTube Ad,True,2023-06-24 00:00:00,True,True
u002865,2023-01-31 00:00:00,USA,PeakPulse 3.0,Android,4.1.9,45-54,Female,Direct Website,True,2023-05-05 00:00:00,True,False
u002866,2023-02-20 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,25-34,Female,Organic Search,False,2023-06-25 00:00:00,True,True
u002867,2023-01-12 00:00:00,USA,PeakPulse 3.0,iOS,4.1.5,45-54,Male,Facebook Ad,True,2023-06-28 00:00:00,True,True
u002868,2023-02-15 00:00:00,UK,PeakPulse 3.0,iOS,4.2.0,25-34,Female,Direct Website,True,2023-06-28 00:00:00,True,True
u002869,2023-02-20 00:00:00,Germany,PeakPulse 3.0,Android,4.1.5,25-34,Male,Referral,True,2023-06-29 00:00:00,True,True
u002870,2023-02-23 00:00:00,USA,PeakPulse 3.0,iOS,4.1.5,18-24,Female,Instagram Ad,False,2023-06-23 00:00:00,True,False
u002871,2023-05-07 00:00:00,UK,PeakPulse 3.0,Android,4.1.5,25-34,Male,Podcast Sponsor,True,2023-06-23 00:00:00,True,True
u002872,2023-02-22 00:00:00,USA,PeakPulse 3.0,Android,4.2.1,25-34,Male,Podcast Sponsor,True,2023-04-21 00:00:00,True,False
u002873,2023-01-21 00:00:00,Germany,PeakPulse 3.0,Android,4.1.9,25-34,Male,Organic Search,True,2023-06-28 00:00:00,True,True
u002874,2023-02-05 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,25-34,Male,Referral,True,2023-05-10 00:00:00,True,False
u002875,2023-02-16 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,45-54,Male,Referral,True,2023-06-25 00:00:00,True,True
u002876,2023-03-03 00:00:00,UK,PeakPulse 3.0,iOS,4.2.0,45-54,Female,Instagram Ad,True,2023-06-14 00:00:00,True,False
u002877,2023-03-05 00:00:00,Germany,PeakPulse 3.0,Android,4.1.9,45-54,Female,YouTube Ad,True,2023-06-09 00:00:00,True,False
u002878,2023-03-23 00:00:00,USA,PeakPulse 3.0,iOS,4.1.5,25-34,Male,Direct Website,True,2023-06-26 00:00:00,True,True
u002879,2023-01-13 00:00:00,France,PeakPulse 3.0,iOS,4.1.5,35-44,Male,Referral,False,2023-04-16 00:00:00,True,False
u002880,2023-02-03 00:00:00,Germany,PeakPulse 3.0,iOS,4.1.5,18-24,Female,Podcast Sponsor,False,2023-06-28 00:00:00,True,True
u002881,2023-01-26 00:00:00,Canada,PeakPulse 3.0,Android,4.2.1,18-24,Non-binary,YouTube Ad,True,2023-04-09 00:00:00,True,False
u002882,2023-01-15 00:00:00,Canada,PeakPulse 3.0,Android,4.2.1,35-44,Female,YouTube Ad,True,2023-06-29 00:00:00,True,True
u002883,2023-02-09 00:00:00,Canada,PeakPulse 3.0,Android,4.2.1,18-24,Female,Facebook Ad,False,2023-06-27 00:00:00,True,True
u002884,2023-02-06 00:00:00,USA,PeakPulse 3.0,Android,4.1.5,25-34,Female,YouTube Ad,True,2023-05-02 00:00:00,True,False
u002885,2023-03-11 00:00:00,Canada,PeakPulse 3.0,iOS,4.2.1,25-34,Male,Facebook Ad,True,2023-05-24 00:00:00,True,False
u002886,2023-04-15 00:00:00,France,PeakPulse 3.0,iOS,4.2.1,45-54,Female,Referral,True,2023-06-26 00:00:00,True,True
u002887,2023-02-01 00:00:00,USA,PeakPulse 3.0,Android,4.2.1,25-34,Female,Referral,True,2023-06-24 00:00:00,True,True
u002888,2023-03-26 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,18-24,Male,Podcast Sponsor,False,2023-06-28 00:00:00,True,True
u002889,2023-02-24 00:00:00,Australia,PeakPulse 3.0,iOS,4.1.5,18-24,Female,Organic Search,True,2023-04-03 00:00:00,True,False
u002890,2023-02-17 00:00:00,Australia,PeakPulse 3.0,Android,4.2.1,65+,Male,Organic Search,True,2023-06-24 00:00:00,False,True
u002891,2023-01-25 00:00:00,Canada,PeakPulse 3.0,iOS,4.1.9,25-34,Female,Facebook Ad,False,2023-06-30 00:00:00,True,True
u002892,2023-01-19 00:00:00,Canada,PeakPulse 3.0,iOS,4.1.5,25-34,Female,Organic Search,False,2023-04-21 00:00:00,True,False
u002893,2023-03-24 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,35-44,Female,Direct Website,True,2023-06-23 00:00:00,True,True
u002894,2023-03-03 00:00:00,Canada,PeakPulse 3.0,Android,4.2.0,35-44,Male,Instagram Ad,False,2023-06-29 00:00:00,True,True
u002895,2023-01-29 00:00:00,USA,PeakPulse 3.0,Android,4.1.9,18-24,Female,Instagram Ad,False,2023-04-02 00:00:00,True,False
u002896,2023-04-26 00:00:00,USA,PeakPulse 3.0,Android,4.2.0,45-54,Female,Organic Search,False,2023-06-30 00:00:00,True,True
u002897,2023-05-07 00:00:00,USA,PeakPulse 3.0,iOS,4.1.5,25-34,Male,Instagram Ad,True,2023-06-29 00:00:00,True,True
u002898,2023-03-06 00:00:00,UK,PeakPulse 3.0,iOS,4.2.1,35-44,Female,Direct Website,True,2023-06-29 00:00:00,True,True
u002899,2023-01-22 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,25-34,Male,Referral,True,2023-06-24 00:00:00,True,True
u002900,2023-02-16 00:00:00,France,PeakPulse 3.0,iOS,4.1.5,25-34,Female,Referral,False,2023-04-09 00:00:00,True,False
u002901,2023-01-28 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,25-34,Male,Organic Search,True,2023-04-23 00:00:00,True,False
u002902,2023-04-24 00:00:00,USA,PeakPulse 3.0,Android,4.2.0,25-34,Female,YouTube Ad,True,2023-06-30 00:00:00,True,True
u002903,2023-04-01 00:00:00,USA,PeakPulse 3.0,Android,4.1.9,55-64,Female,YouTube Ad,True,2023-06-26 00:00:00,True,True
u002904,2023-02-27 00:00:00,Brazil,PeakPulse 3.0,iOS,4.2.1,35-44,Female,Referral,True,2023-05-25 00:00:00,True,False
u002905,2023-02-24 00:00:00,Canada,PeakPulse 3.0,Android,4.2.0,45-54,Male,Direct Website,True,2023-06-30 00:00:00,True,True
u002906,2023-02-02 00:00:00,Germany,PeakPulse 3.0,iOS,4.2.0,25-34,Male,Organic Search,True,2023-06-24 00:00:00,True,True
u002907,2023-04-01 00:00:00,UK,PeakPulse 3.0,iOS,4.1.9,45-54,Female,Direct Website,True,2023-06-28 00:00:00,True,True
u002908,2023-02-09 00:00:00,Canada,PeakPulse 3.0,iOS,4.1.5,25-34,Male,Referral,True,2023-06-09 00:00:00,True,False
u002909,2023-01-23 00:00:00,France,PeakPulse 3.0,Android,4.2.1,18-24,Female,Direct Website,True,2023-06-26 00:00:00,True,True
u002910,2023-02-20 00:00:00,UK,PeakPulse 3.0,iOS,4.2.0,55-64,Male,YouTube Ad,True,2023-05-19 00:00:00,True,False
u002911,2023-03-03 00:00:00,Germany,PeakPulse 3.0,iOS,4.2.0,18-24,Female,Referral,False,2023-06-25 00:00:00,True,True
u002912,2023-03-07 00:00:00,USA,PeakPulse 3.0,Android,4.1.5,45-54,Female,Podcast Sponsor,True,2023-06-25 00:00:00,True,True
u002913,2023-03-06 00:00:00,France,PeakPulse 3.0,Android,4.1.5,45-54,Female,Facebook Ad,True,2023-06-12 00:00:00,True,False
